N,K,Solver,p,seed,Feasibility Ratio (%),Optimization GAP (%),Sharpe Ratio In-Sample,Sharpe Ratio Out-of-Sample,Execution Time (s)
30,15,Standard QAOA,3.0,46,28.798476425366363,11.525034918883673,1.3836844628455782,0.5964186849719667,2598031.8492110046
30,15,XY-QAOA,3.0,46,100.0,9.066424877648572,1.4221353456589723,0.6129924238404467,3494796.309331793
30,15,XY-QAOA Regularized,3.0,46,100.0,4.416897295148631,1.4948505941993782,1.0918437140364554,3682078.343349551
35,17,Gurobi,,42,100.0,0.0,1.5291032588502014,0.6457486150953712,0.14793387211412956
35,17,Simulated Annealing,,42,100.0,0.8518347210355737,1.516077826370829,0.6402479041813824,0.09156092392061507
35,17,Standard QAOA,3.0,42,18.9942920814735,12.576660792450397,1.3367931288183068,0.5645350022028802,86534622.82352783
35,17,XY-QAOA,3.0,42,100.0,9.114812660534522,1.3897283614198772,0.586889838571432,95607340.95825373
35,17,XY-QAOA Regularized,3.0,42,100.0,5.212256643239368,1.4494024726587922,1.0785862765653818,110093340.46569432
35,17,Gurobi,,43,100.0,0.0,1.5461318387665584,0.6536254487326743,0.14802887852224786
35,17,Simulated Annealing,,43,100.0,0.9868564540361635,1.5308737369277825,0.647175103806633,0.09276914305924995
35,17,Standard QAOA,3.0,43,20.577335253735313,11.244418377099805,1.3722783061541004,0.5801290686579763,88614617.65298407
35,17,XY-QAOA,3.0,43,100.0,9.778292402312022,1.3949465466467208,0.5897120411396692,108450366.70242707
35,17,XY-QAOA Regularized,3.0,43,100.0,5.568617168181451,1.460033675750284,1.0997675656162866,118385018.15653107
35,17,Gurobi,,44,100.0,0.0,1.538090918631931,0.6091881129647052,0.15056565484033269
35,17,Simulated Annealing,,44,99.0,0.9777638968730755,1.5230520209284646,0.603231691532094,0.09319920913677572
35,17,Standard QAOA,3.0,44,18.869586109797147,12.286300280786781,1.3491164497773,0.5343414321310029,84190027.87969504
35,17,XY-QAOA,3.0,44,100.0,10.406114242197441,1.378035420490228,0.5457953019797112,98431715.08645841
35,17,XY-QAOA Regularized,3.0,44,100.0,5.427087306345133,1.4546173816268102,1.0581353565377125,114293574.32142918
35,17,Gurobi,,45,100.0,0.0,1.516198982358179,0.6720397002280809,0.1494111568000186
35,17,Simulated Annealing,,45,100.0,0.848974181581907,1.5033268444565504,0.666334256683164,0.09538741273582406
35,17,Standard QAOA,3.0,45,23.119035015056554,11.035865135633502,1.3488733074772827,0.5978743052529942,88183726.17566884
35,17,XY-QAOA,3.0,45,100.0,9.271585601543569,1.375623295819108,0.6097309641450775,102553013.09237593
35,17,XY-QAOA Regularized,3.0,45,100.0,5.110080432431991,1.4387199948439606,1.0511551291005354,112742267.95293824
35,17,Gurobi,,46,100.0,0.0,1.530819338255545,0.5992656560260607,0.14852203851918497
35,17,Simulated Annealing,,46,100.0,0.9116960914339544,1.5168629181817541,0.5938021744627651,0.0939016662030556
35,17,Standard QAOA,3.0,46,17.50909717445786,12.82305990621772,1.3345214574550708,0.5224214619564503,85371473.9656488
35,17,XY-QAOA,3.0,46,100.0,8.284952664754144,1.4039916806981705,0.5496167800881733,99704841.62741733
35,17,XY-QAOA Regularized,3.0,46,100.0,6.109632234799855,1.4372919065089345,1.0422478056014732,103173938.96250525
40,20,Gurobi,,42,100.0,0.0,1.4558116477155207,0.517378205215174,0.1838319914136856
40,20,Simulated Annealing,,42,100.0,0.9997209857393424,1.441257593160471,0.5122058667219963,0.10359185134442234
40,20,Standard QAOA,3.0,42,11.876510237604354,14.517424706638177,1.2444652878879514,0.44226821382450515,2740456557.997826
40,20,XY-QAOA,3.0,42,100.0,10.288575629871104,1.3060293653118367,0.464147357279141,3511387735.4045925
40,20,XY-QAOA Regularized,3.0,42,100.0,6.454279716011687,1.3618494918336823,1.0510950572497633,3412004003.407948
40,20,Gurobi,,43,100.0,0.0,1.4902508126594647,0.5840658115077679,0.18403191017764364
40,20,Simulated Annealing,,43,100.0,0.8494277264014203,1.4775922090638127,0.5791045945643895,0.10479544180734779
40,20,Standard QAOA,3.0,43,10.0,13.23400743549951,1.2930309093045194,0.5067704985846194,2721265451.5792174
40,20,XY-QAOA,3.0,43,100.0,11.35378882410362,1.321050882440621,0.5177522126753888,3027553419.7854877
40,20,XY-QAOA Regularized,3.0,43,100.0,6.044683369665396,1.4001698696203346,1.0552762524704358,3268402404.2340565
40,20,Gurobi,,44,100.0,0.0,1.4842470844316373,0.6004178436343482,0.18402269482259834
40,20,Simulated Annealing,,44,100.0,0.8777214712584648,1.4712195290850532,0.5951478473035025,0.1005819069233958
40,20,Standard QAOA,3.0,44,10.0,13.286451749080813,1.2870433117214892,0.5206436165469991,2651746853.7459364
40,20,XY-QAOA,3.0,44,100.0,10.205407277363998,1.332773624462988,0.5391427573254964,3331257166.6071086
40,20,XY-QAOA Regularized,3.0,44,100.0,6.589699322522242,1.3864396643642896,1.0054053802651637,3584568327.906044
40,20,Gurobi,,45,100.0,0.0,1.4684894990377546,0.6301551823192584,0.18456538948376244
40,20,Simulated Annealing,,45,100.0,0.9338853829991484,1.4547754902553636,0.6242702551813673,0.10706758804468969
40,20,Standard QAOA,3.0,45,10.0,12.609197149827184,1.2833247629795745,0.5506976730307702,2800907744.5476427
40,20,XY-QAOA,3.0,45,100.0,9.482313319194152,1.3292427236795301,0.5704018935346071,3333836595.2770357
40,20,XY-QAOA Regularized,3.0,45,100.0,6.161537283795052,1.3780079710459283,1.011889280540948,3580796245.5234437
40,20,Gurobi,,46,100.0,0.0,1.5045327462014404,0.5523199391934014,0.1836814212152789
40,20,Simulated Annealing,,46,100.0,1.04253292295358,1.4888474969856729,0.546561821987273,0.1030023866090084
40,20,Standard QAOA,3.0,46,10.0,11.39879366067232,1.3330341629046913,0.4893621289779947,2805084493.0173926
40,20,XY-QAOA,3.0,46,100.0,10.842111034378409,1.3414096353096976,0.4924367981210415,3351154288.2085147
40,20,XY-QAOA Regularized,3.0,46,100.0,4.658584854477525,1.4344428115562453,1.0104264146329014,3612256976.8779445
14,7,Standard QAOA,1.0,42,50.40996647472929,15.571186082063441,1.4521755993885088,0.8274023763957783,13.663141183176336
14,7,XY-QAOA Regularized,1.0,42,100.0,6.106026683250315,1.6149763410480946,1.1095673448850192,17.566656091633924
14,7,Standard QAOA,1.0,43,49.92272627027897,15.182065878548835,1.45886846688896,0.8312157543902214,13.720903141442067
14,7,XY-QAOA Regularized,1.0,43,100.0,6.497320001629341,1.608246095971975,1.1522235904288296,17.493508363662595
14,7,Standard QAOA,1.0,44,54.480828285308874,14.866690273100998,1.4642929273026628,0.8343064353236102,13.728458540715847
14,7,XY-QAOA Regularized,1.0,44,100.0,6.4477774312023834,1.609098228183319,1.1220458721938769,17.54405800218403
14,7,Standard QAOA,1.0,45,51.09006330371906,16.3461134039653,1.4388468494517967,0.8198080886411401,13.670751372719288
14,7,XY-QAOA Regularized,1.0,45,100.0,6.690690518520834,1.6049201230814416,1.1369764272147798,17.496795059914152
14,7,Standard QAOA,1.0,46,53.18171090472362,15.760997557838156,1.4489108420051837,0.8255422239331861,13.73080142868624
14,7,XY-QAOA Regularized,1.0,46,100.0,6.4803460818610406,1.6085380473919901,1.1464711141500434,17.59971922532772
14,7,Standard QAOA,2.0,42,57.108616570609186,12.39057402684193,1.5068821267383188,0.8585723745369491,27.387325503166593
14,7,XY-QAOA Regularized,2.0,42,100.0,4.1952516667285735,1.6478416713322686,1.1741336875545645,35.08235089394324
14,7,Standard QAOA,2.0,43,56.10699323731195,12.96613905909214,1.4969824081836152,0.852931837220897,27.530610040294935
14,7,XY-QAOA Regularized,2.0,43,100.0,4.146676709021098,1.648677160604837,1.0696797698599758,34.96795486500777
14,7,Standard QAOA,2.0,44,56.16250908819125,12.136617151672876,1.5112501849912265,0.8610611519136058,27.355891709084542
14,7,XY-QAOA Regularized,2.0,44,100.0,4.342967311926031,1.6453009622348722,1.1253097873036877,35.08540346752261
14,7,Standard QAOA,2.0,45,57.363892887513835,11.935095969437661,1.5147163493256723,0.8630360594995109,27.37844957770023
14,7,XY-QAOA Regularized,2.0,45,100.0,4.033420474073186,1.6506251678459412,1.1248111058336727,35.034459135066044
14,7,Standard QAOA,2.0,46,57.267782119223625,11.404174638443534,1.5238481962187713,0.8682390885432534,27.380783057533197
14,7,XY-QAOA Regularized,2.0,46,100.0,3.87105665362546,1.6534178255576422,1.130878791130818,34.98751878170091
14,7,Standard QAOA,3.0,42,64.88196785397066,8.686436910132214,1.570593285145726,0.8948729182807044,40.9798109177311
14,7,XY-QAOA Regularized,3.0,42,100.0,3.084929008282377,1.666939221057543,1.139899756835444,52.4777216620412
14,7,Standard QAOA,3.0,43,64.15705587343037,8.69442938402945,1.5704558145946934,0.8947945920365115,40.98466427351581
14,7,XY-QAOA Regularized,3.0,43,100.0,2.3204038012277164,1.6800890546188831,1.1360766005155327,52.435509088029555
14,7,Standard QAOA,3.0,44,63.38882570108499,8.622589461463527,1.5716914612628274,0.8954986232776574,41.05945255879106
14,7,XY-QAOA Regularized,3.0,44,100.0,2.616693146483983,1.6749928778804755,1.1288215305927245,52.62988536672441
14,7,Standard QAOA,3.0,45,64.89053506073647,8.665600736185947,1.5709516673376018,0.8950771127853777,41.128679187542765
14,7,XY-QAOA Regularized,3.0,45,100.0,3.0870439710608677,1.666902843697753,1.1351684439262562,52.46240784988992
14,7,Standard QAOA,3.0,46,64.32559423965513,8.492987891511738,1.573920608265998,0.896768718663185,41.02091065592221
14,7,XY-QAOA Regularized,3.0,46,100.0,2.692335279929021,1.6736918331852206,1.13845322663185,52.509252243284145
14,7,Standard QAOA,4.0,42,63.804627270432576,6.554322277840992,1.6072656568211348,0.9157676416771582,54.767866920708464
14,7,XY-QAOA Regularized,4.0,42,100.0,1.7039413175388793,1.6906922093383312,1.1668128365256287,69.91787052937805
14,7,Standard QAOA,4.0,43,64.60287796307676,6.4319032476290925,1.6093712641407796,0.9169673481732349,54.67672447202073
14,7,XY-QAOA Regularized,4.0,43,100.0,1.8327793641028731,1.6884761949374305,1.146856653525751,70.03509634304416
14,7,Standard QAOA,4.0,44,63.59516397618277,6.877416072862419,1.6017084435467663,0.9126013224859483,54.678771895220216
14,7,XY-QAOA Regularized,4.0,44,100.0,1.5054079697115488,1.6941069829209614,1.091246253628281,69.91073176198321
14,7,Standard QAOA,4.0,45,65.08382623213215,6.884805651019324,1.6015813428024677,0.9125289046200107,54.67622766398644
14,7,XY-QAOA Regularized,4.0,45,100.0,1.2753967434113846,1.6980631760133242,1.1405000935065024,70.02921347789787
14,7,Standard QAOA,4.0,46,66.64210475035617,7.357212013398678,1.5934559533695427,0.907899322268693,54.650830856643154
14,7,XY-QAOA Regularized,4.0,46,100.0,1.9874567566583417,1.6858157437854764,1.1500678969081983,69.90615893289615
14,7,Standard QAOA,5.0,42,69.25689775117965,5.39109263531263,1.6272732066726228,0.9271672921739362,68.35134910533655
14,7,XY-QAOA Regularized,5.0,42,100.0,1.471977571045979,1.694681985778009,1.1656515080395242,87.55890890026727
14,7,Standard QAOA,5.0,43,67.7278792806388,6.038917211029267,1.6161306239702966,0.9208186113319131,68.30531934405909
14,7,XY-QAOA Regularized,5.0,43,100.0,1.4587321395306145,1.6949098072000734,1.0972286323823537,87.40827664628547
14,7,Standard QAOA,5.0,44,69.30120197541949,6.4813978620633135,1.608519956772511,0.9164823009517795,68.28105548730815
14,7,XY-QAOA Regularized,5.0,44,100.0,1.572759597387807,1.6929485349249296,1.1427561376452429,87.50987094166679
14,7,Standard QAOA,5.0,45,69.30516518172865,5.051097669219837,1.6331211200894187,0.9304992428416455,68.29252448413986
14,7,XY-QAOA Regularized,5.0,45,100.0,1.3149828562550476,1.6973822948724133,1.1375419704209877,87.41135259817837
14,7,Standard QAOA,5.0,46,68.720910554625,6.308583915242627,1.6114923566578268,0.9181758776306223,68.35193606539461
14,7,XY-QAOA Regularized,5.0,46,100.0,1.305747793743344,1.6975411379476146,1.1359076436938913,87.43667099587724
14,7,Standard QAOA,6.0,42,71.04789204366233,4.479941456464665,1.6429450069488079,0.9360965737266462,81.98313393879268
14,7,XY-QAOA Regularized,6.0,42,100.0,1.0433272974990502,1.7020547704830162,1.1080300415630018,104.99699189272505
14,7,Standard QAOA,6.0,43,68.17038096803145,5.1792207350151,1.6309174033577403,0.929243636796852,82.16140172218618
14,7,XY-QAOA Regularized,6.0,43,100.0,1.0271535955106634,1.7023329581572164,1.100803956312789,105.22174598842962
14,7,Standard QAOA,6.0,44,70.42683938351601,4.941193172946513,1.63501147742532,0.9315763069051242,82.06586181150088
14,7,XY-QAOA Regularized,6.0,44,100.0,0.9948308572999992,1.70288890925444,1.1506541237184122,104.93410190205508
14,7,Standard QAOA,6.0,45,69.10497021698288,5.655443786010975,1.6227263668806113,0.9245766508970925,82.00464354452328
14,7,XY-QAOA Regularized,6.0,45,100.0,1.0858561495610564,1.7013232742275497,1.1420993797372896,104.87359952610905
14,7,Standard QAOA,6.0,46,70.85399767573989,5.0056851031741685,1.6339022162254042,0.9309442859888931,81.99231471204007
14,7,XY-QAOA Regularized,6.0,46,100.0,0.8809542568054647,1.704847586782946,1.0938773394528005,104.86480895321813
14,7,Standard QAOA,7.0,42,74.28800080058772,4.749184982895317,1.6383140182942006,0.9334579871676258,95.68233536457114
14,7,XY-QAOA Regularized,7.0,42,100.0,0.8282909390774464,1.705753395847868,1.128999533515538,122.3386176534233
14,7,Standard QAOA,7.0,43,70.1801493039076,4.947262809020935,1.63490707968484,0.9315168244715948,95.65488182492267
14,7,XY-QAOA Regularized,7.0,43,100.0,0.7791839065615858,1.7065980368071407,1.146235425256126,122.43104943572548
14,7,Standard QAOA,7.0,44,70.20905812797373,4.200494948922268,1.6477514868785368,0.9388351495005617,95.6376302351935
14,7,XY-QAOA Regularized,7.0,44,100.0,0.7542125091624445,1.707027544842406,1.1488545253694675,122.3758292468368
14,7,Standard QAOA,7.0,45,71.38031036195498,4.104000738810924,1.6494111872924522,0.939780792759653,95.68583965750578
14,7,XY-QAOA Regularized,7.0,45,100.0,0.607991910971626,1.709542539131288,1.1356450001385523,122.55535423929358
14,7,Standard QAOA,7.0,46,71.16304128013121,4.162600168215095,1.6484032771067003,0.939206518351492,95.58667076540262
14,7,XY-QAOA Regularized,7.0,46,100.0,0.7811102008385137,1.7065649045455775,1.1346234032070255,122.46903722855387
14,7,Standard QAOA,8.0,42,72.37566808779609,3.5986369921271586,1.658103443735413,0.9447333574771538,109.27893634141996
14,7,XY-QAOA Regularized,8.0,42,100.0,0.7054471332865749,1.7078663093074709,1.1264325240681858,139.8739378492195
14,7,Standard QAOA,8.0,43,73.37148850227857,3.912257888981364,1.6527091643095206,0.9416598726879827,109.29600508094659
14,7,XY-QAOA Regularized,8.0,43,100.0,0.59522239605529,1.7097621747878489,1.1715361262065531,139.8374713952182
14,7,Standard QAOA,8.0,44,73.22538427804143,5.2414097842462395,1.6298477517109646,0.9286341841143868,109.3181998275816
14,7,XY-QAOA Regularized,8.0,44,100.0,0.7853571826996448,1.7064918564575662,1.1157617287545984,139.89340936190203
14,7,Standard QAOA,8.0,45,74.52377931455048,4.397291769472033,1.644366581565081,0.936906540659174,109.30761546718612
14,7,XY-QAOA Regularized,8.0,45,100.0,0.5959271362144194,1.709750053257112,1.1115904839614448,139.8661447310568
14,7,Standard QAOA,8.0,46,72.51527705562879,3.9978435570886637,1.651237090818075,0.9408211331405311,109.31825743157475
14,7,XY-QAOA Regularized,8.0,46,100.0,0.8575899987086073,1.705249452022212,1.0763484657640148,139.85487301581674
14,7,Standard QAOA,9.0,42,76.42271354222011,3.7694011340482088,1.6551663004943706,0.9430598688863275,122.88831790322811
14,7,XY-QAOA Regularized,9.0,42,100.0,0.5254010026236838,1.7109631027548726,1.11726358274411,157.32158234217442
14,7,Standard QAOA,9.0,43,71.75837038163975,3.323182454581121,1.6628412617812047,0.947432811945105,123.06450254642617
14,7,XY-QAOA Regularized,9.0,43,100.0,0.4325526831913828,1.7125600938491083,1.1614700872214876,157.36793947745377
14,7,Standard QAOA,9.0,44,74.74597577630658,3.760755810804913,1.6553150000541554,0.9431445930541118,122.97486425779375
14,7,XY-QAOA Regularized,9.0,44,100.0,0.590956097097876,1.7098355551299165,1.1142333765049022,157.3540515337395
14,7,Standard QAOA,9.0,45,72.84769769043645,3.838676239747243,1.6539747686763475,0.9423809728504771,122.98225180716254
14,7,XY-QAOA Regularized,9.0,45,100.0,0.6653638956910194,1.7085557409941146,1.1185892961878239,157.30399830287024
14,7,Standard QAOA,9.0,46,71.17186570449589,3.928779116040607,1.6524249992041016,0.9414979646628021,123.06877443829814
14,7,XY-QAOA Regularized,9.0,46,100.0,0.6203853898866353,1.70932937129395,1.109293129950779,157.34086769944918
14,7,Standard QAOA,10.0,42,76.86221097034158,2.979871504353761,1.6687462101251154,0.9507972592573332,136.6375058073183
14,7,XY-QAOA Regularized,10.0,42,100.0,0.24149264940107418,1.7158463264303014,1.1107472792892181,174.81010820830357
14,7,Standard QAOA,10.0,43,75.75869164838105,3.678983830314063,1.6567214781185982,0.9439459584629222,136.69386527996264
14,7,XY-QAOA Regularized,10.0,43,100.0,0.5478849548609842,1.710576378776391,1.1470054216987304,174.80020625293622
14,7,Standard QAOA,10.0,44,78.74130904911073,3.988625808051566,1.651395636101513,0.9409114670810946,136.5640973098945
14,7,XY-QAOA Regularized,10.0,44,100.0,0.18752757017929703,1.716774525792916,1.1193716267849696,174.7752559672949
14,7,Standard QAOA,10.0,45,76.75227230526173,3.900178662114216,1.6529169270116355,0.9417782491112806,136.72953666995375
14,7,XY-QAOA Regularized,10.0,45,100.0,0.30543173696118026,1.7147465741242676,1.1594964927156588,174.8038409713472
14,7,Standard QAOA,10.0,46,75.77174668029774,3.512772017510462,1.65958032129882,0.9455748342283975,136.57480757205607
14,7,XY-QAOA Regularized,10.0,46,100.0,0.03548440121433771,1.7193896682991134,1.116583650472776,174.83064331895562
